,State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Abbr,Population_Size,LBW,Premature,Under_18,Over_40,Late_Care,MVA,Suicide,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Toxic_Chem,Pap_Smear,Mammogram,Proctoscopy,Pneumo_Vax,Flu_Vac,No_Exercise,Few_Fruit_Veg,High_Blood_Pres,Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Prim_Care_Phys_Rate,Dentist_Rate,ALE
2474,47,97,Lauderdale,TN,26795,10.6,15.6,9.2,0.7,23.5,22.9,11.1,6661,874,1004,1683,1409,519816,84.1,-1111.1,-1111.1,-1111.1,-1111.1,38.5,-1111.1,-1111.1,7.1,3737,3268,1043,26.1,18.7,72.4
2475,47,99,Lawrence,TN,41101,6.8,10.7,3.4,1.5,22.4,32.9,13.9,9465,1763,1579,2564,2102,255825,77.2,-1111.1,-1111.1,-1111.1,-1111.1,37.3,71.4,34.9,13.3,5012,6378,1561,43.8,19.5,74.8
2476,47,101,Lewis,TN,11435,8.3,12.4,5.5,0.9,20.5,36.2,15.9,2349,496,494,721,590,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6.5,1674,1356,390,26.2,26.2,75.0
2477,47,103,Lincoln,TN,32392,8.9,14.0,4.9,1.6,13.7,30.4,14.2,6802,786,1146,2091,1678,33982,85.8,-1111.1,-1111.1,-1111.1,-1111.1,39.4,75.6,34.0,8.4,3681,4880,830,61.7,21.6,74.1
2478,47,105,Loudon,TN,43387,7.3,13.5,4.6,1.5,15.5,21.3,11.7,7593,968,1490,2849,2180,3357346,80.8,-1111.1,-1111.1,-1111.1,-1111.1,27.5,72.8,26.7,13.0,4403,7518,1421,46.1,25.4,76.0
2479,47,107,McMinn,TN,51327,8.6,12.7,5.2,0.9,18.9,26.7,8.0,10871,1454,2087,3296,2642,1900085,83.7,91.2,-1111.1,-1111.1,-1111.1,33.6,67.8,38.7,10.1,6558,6839,1818,72.1,33.1,75.5
2480,47,109,McNairy,TN,25285,8.3,13.4,6.2,1.1,12.7,51.1,16.5,5518,739,1341,1608,1263,1722756,81.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,76.1,24.1,7.9,3199,4230,1272,55.4,23.7,73.0
2481,47,111,Macon,TN,21549,7.8,11.8,5.6,0.8,16.7,29.9,15.3,5841,585,1217,1364,1107,10310,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4.8,2965,2364,705,23.2,13.9,74.6
2482,47,113,Madison,TN,94916,10.1,13.8,5.3,1.5,18.8,19.4,10.3,13000,2598,2366,5869,5046,1800267,86.0,77.9,33.6,-1111.1,-1111.1,30.3,68.6,28.1,7.4,11841,10952,2708,144.3,57.9,75.0
2483,47,115,Marion,TN,27757,10.3,16.3,5.8,1.0,18.9,30.8,-1111.1,6832,810,982,1786,1417,8911,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,38.8,-1111.1,-1111.1,13.7,3140,3360,1068,43.2,14.4,73.4
2484,47,117,Marshall,TN,28372,7.4,10.0,4.6,1.2,17.2,34.6,18.1,5087,807,917,1800,1466,425924,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,34.7,-1111.1,-1111.1,9.0,3020,3257,752,28.2,24.7,75.1
2485,47,119,Maury,TN,76292,8.3,12.3,4.7,1.2,21.6,23.3,14.8,11278,2133,2347,4782,3947,1924352,89.2,84.5,-1111.1,-1111.1,-1111.1,30.7,68.0,23.8,8.0,8490,8868,1883,77.3,36.7,75.1
2486,47,121,Meigs,TN,11657,9.3,13.3,6.3,0.7,21.1,35.2,11.4,2943,351,602,744,590,930,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2.6,1537,1395,498,17.2,8.6,75.0
2487,47,123,Monroe,TN,43185,9.0,13.3,5.6,0.6,15.8,28.4,12.2,9772,1099,1738,2745,2241,846223,75.8,-1111.1,-1111.1,-1111.1,-1111.1,34.5,73.3,28.0,9.1,5651,5248,1606,34.7,16.2,74.3
2488,47,125,Montgomery,TN,147202,7.9,11.3,2.9,0.9,19.6,18.5,13.1,14086,3233,3309,8729,7832,17657773,90.7,85.7,-1111.1,-1111.1,-1111.1,24.7,68.3,25.2,6.6,17192,10643,2376,56.4,42.1,75.7
2489,47,127,Moore,TN,6024,8.0,11.6,5.9,1.9,13.5,-1111.1,-1111.1,997,140,166,394,313,2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,596,491,78,16.6,0.0,75.4
2490,47,129,Morgan,TN,20157,9.2,12.7,5.4,0.9,11.7,27.0,10.4,5133,624,1086,1317,1049,184,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,8.4,2460,1941,816,14.9,14.9,74.2
2491,47,131,Obion,TN,32213,9.1,13.1,4.4,0.8,17.2,22.5,10.7,6499,946,1210,2069,1623,381837,82.1,-1111.1,-1111.1,-1111.1,-1111.1,41.9,69.8,37.2,4.3,4023,5149,1203,59.0,34.1,73.9
2492,47,133,Overton,TN,20523,6.1,10.8,4.1,1.1,19.3,37.2,15.2,5938,565,1059,1332,1039,18903,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7.9,2750,2830,908,63.3,14.6,73.4
2493,47,135,Perry,TN,7574,7.7,10.4,5.1,2.6,23.9,48.0,20.0,1879,241,282,485,392,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,951,1159,326,26.4,13.2,73.5
2494,47,137,Pickett,TN,4821,7.8,11.6,6.1,0.2,16.8,50.3,25.6,1274,160,220,318,248,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,829,690,209,0.0,0.0,74.0
2495,47,139,Polk,TN,15944,9.7,14.8,5.8,1.0,23.1,38.0,16.5,4293,442,946,1035,792,2107,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,8.2,2077,2557,831,69.0,25.1,74.3
2496,47,141,Putnam,TN,66580,8.1,13.0,3.9,1.2,20.8,21.2,13.6,11717,1646,2382,4277,3832,79883,85.9,-1111.1,-1111.1,-1111.1,-1111.1,26.2,69.9,27.2,6.6,8159,9549,2541,78.1,39.1,75.8
2497,47,143,Rhea,TN,29918,10.2,17.0,5.1,1.4,16.1,22.5,12.9,6988,886,1290,1901,1572,107915,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,31.3,-1111.1,22.5,10.5,3525,4223,1068,26.7,33.4,75.0
2498,47,145,Roane,TN,52889,8.8,12.8,4.2,1.3,12.3,21.4,17.3,9545,1500,2663,3478,2678,6657130,85.5,-1111.1,-1111.1,-1111.1,-1111.1,34.9,75.7,36.4,10.1,5454,8441,2364,43.5,28.4,75.3
2499,47,147,Robertson,TN,60379,7.5,12.1,4.6,1.2,13.5,23.4,13.5,10080,1468,1467,3757,3123,113188,82.9,-1111.1,-1111.1,-1111.1,-1111.1,32.8,65.4,22.6,7.8,6110,6354,1397,46.4,21.5,74.8
2500,47,149,Rutherford,TN,218292,8.8,15.0,2.6,1.5,10.5,15.1,11.8,24777,4535,4119,13483,12149,2434161,84.5,84.6,36.9,-1111.1,-1111.1,26.6,68.4,26.9,7.3,19275,14304,3484,53.1,27.9,76.2
2501,47,151,Scott,TN,21868,8.3,12.2,6.1,1.0,11.4,25.8,14.0,5734,601,1248,1365,1126,29343,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.3,3799,2342,1333,41.2,9.1,74.2
2502,47,153,Sequatchie,TN,12691,9.6,15.5,5.7,1.4,18.0,35.0,10.9,2920,322,444,809,641,1006,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7.0,1572,1185,455,47.3,7.9,73.5
2503,47,155,Sevier,TN,79282,8.4,14.4,4.4,1.4,9.4,24.0,11.4,14176,2682,2743,5145,4035,9623,79.3,80.3,-1111.1,-1111.1,-1111.1,30.9,71.1,27.3,11.7,10677,9899,2280,56.8,20.2,76.1
2504,47,157,Shelby,TN,909035,10.9,15.3,5.9,1.8,26.1,16.0,9.9,109960,27724,19155,54835,47598,13768127,87.1,83.8,40.9,53.8,62.5,32.0,72.1,28.6,7.7,135915,86276,20361,116.1,61.7,73.2
2505,47,159,Smith,TN,18647,7.6,12.4,5.4,0.9,17.7,35.1,7.0,4102,535,539,1189,977,65669,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.0,2071,2322,561,53.6,10.7,74.6
2506,47,161,Stewart,TN,12969,9.1,12.6,5.4,0.9,20.7,43.0,17.7,2310,438,461,837,671,10720368,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,11.2,1504,1841,466,23.1,23.1,74.0
2507,47,163,Sullivan,TN,152716,8.8,12.4,4.2,1.7,15.9,22.1,12.7,26586,3767,5019,10041,7680,6023603,82.5,82.4,56.5,73.6,73.9,33.7,65.0,36.4,11.9,16357,25153,5924,141.4,58.9,75.8
2508,47,165,Sumner,TN,145009,7.7,11.7,3.3,1.8,8.7,22.4,11.3,19697,3326,4002,9126,7535,4012299,89.7,73.4,-1111.1,-1111.1,-1111.1,28.9,69.1,24.6,9.1,13942,13949,2957,62.8,31.0,76.4
2509,47,167,Tipton,TN,55998,10.8,15.7,5.9,1.2,12.6,25.2,9.0,9182,1682,1427,3453,3003,7980,83.8,-1111.1,-1111.1,-1111.1,-1111.1,40.5,78.0,32.5,9.4,6457,5167,1285,32.1,25.0,74.2
2510,47,169,Trousdale,TN,7677,8.3,15.0,6.9,0.9,18.0,29.9,24.4,2018,240,407,492,403,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,959,824,253,26.1,13.0,74.6
2511,47,171,Unicoi,TN,17572,7.5,10.7,5.3,1.0,11.6,32.8,12.0,4166,515,760,1177,883,98274,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1882,3182,904,56.9,11.4,75.5
2512,47,173,Union,TN,19076,9.8,15.4,7.1,0.8,10.7,38.6,13.9,5672,478,940,1212,988,1805,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,8.5,2715,1653,724,10.5,10.5,74.2
2513,47,175,Van Buren,TN,5470,8.5,11.9,5.9,0.3,19.3,35.7,-1111.1,1457,217,273,358,285,2022,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,573,556,174,0.0,0.0,74.2
2514,47,177,Warren,TN,39753,8.3,13.1,5.6,0.7,21.2,26.0,13.7,8963,1473,1563,2535,2019,94487,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,33.8,8.5,5644,5582,1441,52.8,27.7,75.5
2515,47,179,Washington,TN,112507,8.8,11.9,3.2,1.4,13.9,11.4,13.4,17686,2815,4105,7351,5986,117826,82.6,81.8,50.2,-1111.1,-1111.1,34.5,74.1,27.8,8.1,12153,15795,3972,255.1,50.7,75.5
2516,47,181,Wayne,TN,16909,6.8,11.6,5.2,0.3,18.4,27.4,16.9,4680,802,678,1130,902,96,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7.2,2242,2006,593,41.4,17.7,75.0
2517,47,183,Weakley,TN,33732,7.7,12.6,4.9,0.7,6.9,20.7,12.2,6516,1078,1010,2194,1957,65342,73.8,-1111.1,-1111.1,-1111.1,-1111.1,26.0,-1111.1,36.9,8.7,4189,4537,940,59.3,32.6,76.1
2518,47,185,White,TN,24253,8.2,12.7,6.3,1.0,18.7,37.3,16.1,5941,1056,1064,1565,1240,12831,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.9,3468,3733,987,45.4,24.7,74.2
2519,47,187,Williamson,TN,153595,6.2,11.1,1.2,3.5,4.0,13.5,6.6,9935,2730,3619,9512,8087,34314,89.6,83.3,-1111.1,-1111.1,-1111.1,17.8,67.2,20.2,5.6,11660,11884,1369,144.5,45.6,78.8
2520,47,189,Wilson,TN,100508,8.8,14.1,3.5,1.9,10.1,24.7,14.6,12778,2330,2647,6318,5251,52929,85.7,80.3,-1111.1,-1111.1,-1111.1,22.6,71.6,27.5,7.1,8813,8675,1795,41.8,20.9,75.8
2521,48,1,Anderson,TX,56408,7.4,13.5,6.9,1.2,16.1,33.2,17.4,14021,1289,1516,3174,2438,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,29.6,81.3,-1111.1,10.1,7081,6521,1170,58.5,39.0,72.0
2522,48,3,Andrews,TX,12748,9.7,17.3,10.3,0.8,18.1,21.5,13.6,2464,277,444,648,566,3085500,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2343,1581,260,70.6,31.4,75.5
2523,48,5,Angelina,TX,81557,7.7,12.7,6.4,1.2,13.4,27.6,13.0,14899,2198,1901,4189,3414,1043749,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,38.4,80.9,-1111.1,8.9,14269,10120,2546,56.4,35.6,75.0
2524,48,7,Aransas,TX,24640,8.1,13.3,8.1,1.4,18.3,24.0,18.8,4352,585,742,1360,1029,34897,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,16.0,4521,3835,514,44.6,16.2,75.2
2525,48,9,Archer,TX,9095,5.6,10.9,6.2,0.9,12.9,31.7,-1111.1,1115,179,224,482,397,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1144,969,103,11.0,0.0,75.8
2526,48,11,Armstrong,TX,2173,9.7,15.0,7.9,-1111.1,15.9,61.8,-1111.1,262,44,75,119,93,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,339,363,33,0.0,0.0,76.0
2527,48,13,Atascosa,TX,43226,8.0,15.0,8.4,1.2,11.5,31.2,17.1,9065,957,1300,2171,1897,2247143,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,11.5,9030,3803,829,34.7,11.6,76.5
2528,48,15,Austin,TX,26123,7.4,12.0,6.1,2.0,20.7,31.8,11.3,4393,581,744,1386,1105,27616,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,88.3,-1111.1,8.1,3865,3789,369,23.0,15.3,77.0
2529,48,17,Bailey,TX,6726,7.5,13.1,8.9,0.8,37.1,23.8,-1111.1,1541,181,114,333,286,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1665,1017,91,74.3,44.6,76.5
2530,48,19,Bandera,TX,19988,7.5,11.8,4.1,2.4,13.7,39.7,22.2,2100,407,584,1102,852,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,3106,2628,353,20.0,10.0,78.1
2531,48,21,Bastrop,TX,69932,7.6,12.8,5.5,1.9,18.0,37.3,16.4,10424,1572,1377,3657,2974,348918,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4.3,9100,6239,1075,28.6,15.7,77.0
2532,48,23,Baylor,TX,3843,8.1,12.8,7.8,-1111.1,11.7,-1111.1,-1111.1,798,90,133,212,160,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,11.9,778,935,110,52.0,26.0,75.6
2533,48,25,Bee,TX,32873,9.0,16.2,9.4,1.3,18.5,16.7,14.1,5597,793,1010,1807,1575,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,11.2,5576,2994,587,33.5,24.3,76.6
2534,48,27,Bell,TX,256057,8.1,19.7,3.4,0.9,9.4,20.2,11.5,22934,5907,4137,12343,10598,689148,86.2,86.1,-1111.1,-1111.1,-1111.1,27.3,76.4,20.0,7.9,40668,20751,3534,121.1,53.1,76.7
2535,48,29,Bexar,TX,1518370,8.4,13.8,6.1,2.0,13.1,13.1,10.3,214976,36141,42681,76978,65712,1461504,83.6,84.9,42.5,65.4,70.4,26.1,77.9,25.5,9.1,278220,144155,26490,94.6,61.2,76.9
2536,48,31,Blanco,TX,9110,6.8,10.3,3.8,2.8,19.9,41.4,23.1,1202,181,205,494,385,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1400,2755,244,32.9,32.9,77.8
2537,48,33,Borden,TX,648,-1111.1,-1111.1,-1111.1,-1111.1,19.4,-1111.1,-1111.1,72,18,26,38,31,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,109,-2222,-2222,0.0,0.0,77.0
2538,48,35,Bosque,TX,18053,6.2,11.9,6.4,1.6,30.5,39.7,14.8,2979,408,446,981,750,424,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2899,3242,409,33.2,22.2,75.2
2539,48,37,Bowie,TX,90643,9.7,15.4,6.9,1.4,20.1,23.3,12.4,13667,2326,2589,4865,3881,192300,81.6,-1111.1,-1111.1,-1111.1,-1111.1,32.5,79.5,-1111.1,5.8,13480,11441,2428,102.6,46.3,74.8
2540,48,39,Brazoria,TX,278484,7.5,13.3,4.3,2.0,15.7,19.0,13.4,35966,7506,4806,14266,11767,41825219,91.0,-1111.1,-1111.1,-1111.1,-1111.1,25.2,76.4,25.3,3.8,38780,22281,3364,85.5,25.9,76.1
2541,48,41,Brazos,TX,156305,7.2,11.0,5.1,1.5,10.5,16.8,8.8,14048,3454,4331,8329,9879,1720824,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,20.4,77.1,25.6,3.5,26643,10548,1437,102.4,39.0,78.5
2542,48,43,Brewster,TX,9079,7.5,11.5,6.1,1.9,15.6,26.1,24.9,1189,188,336,493,453,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1937,1264,138,66.1,22.0,76.8
2543,48,45,Briscoe,TX,1644,10.3,13.7,8.7,-1111.1,37.8,81.1,-1111.1,272,41,53,87,70,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,471,351,26,0.0,0.0,76.3
2544,48,47,Brooks,TX,7687,7.9,15.7,13.4,1.8,27.8,50.3,15.0,2280,221,366,381,333,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2386,1184,196,13.0,0.0,78.5
2545,48,49,Brown,TX,38664,7.6,13.8,7.0,0.8,13.0,19.3,8.3,6308,851,1082,2054,1729,472070,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,22.2,-1111.1,-1111.1,14.3,6519,5790,1099,64.7,31.0,75.5
2546,48,51,Burleson,TX,17238,7.2,12.1,7.9,1.1,20.7,37.9,13.5,3284,347,531,915,726,8517,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2869,2605,356,23.2,11.6,76.6
2547,48,53,Burnet,TX,41676,6.9,11.7,4.7,2.0,20.2,38.6,13.2,6440,778,996,2295,1717,2888,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,28.9,-1111.1,-1111.1,6.7,5769,5645,549,52.8,28.8,77.0
2548,48,55,Caldwell,TX,36523,7.4,12.5,7.7,1.6,20.2,30.3,14.0,6656,816,718,1894,1571,24289,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,5.5,5905,3731,594,35.6,16.4,76.4
2549,48,57,Calhoun,TX,20606,6.6,12.8,10.3,0.8,17.8,32.7,9.9,4062,563,463,1055,852,17657780,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,17.0,-1111.1,-1111.1,9.3,4121,2672,363,72.8,19.4,76.6
2550,48,59,Callahan,TX,13516,6.1,10.9,6.3,1.2,20.3,27.1,18.2,1881,273,393,736,589,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,5.1,2242,2137,304,7.4,14.8,76.2
2551,48,61,Cameron,TX,378311,6.9,13.6,6.6,1.4,34.5,15.3,6.5,92999,10576,8905,17635,16282,47940,71.5,-1111.1,37.2,-1111.1,-1111.1,39.2,80.2,23.2,10.2,104791,33261,4846,61.9,16.7,80.1
2552,48,63,Camp,TX,12238,6.1,11.2,8.6,0.9,15.5,58.2,15.6,2360,306,286,626,507,810326,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2437,1989,377,81.7,24.5,73.5
2553,48,65,Carson,TX,6586,9.7,11.9,4.7,0.8,15.2,30.7,-1111.1,745,137,211,349,287,5581,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,810,963,82,0.0,15.2,76.0
2554,48,67,Cass,TX,30155,8.1,13.0,5.7,0.8,17.7,46.8,13.6,5149,833,982,1642,1260,4796113,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,30.3,85.2,-1111.1,11.2,4938,5162,1087,39.8,36.5,73.5
2555,48,69,Castro,TX,7640,8.5,15.3,11.5,1.0,36.2,38.2,-1111.1,1560,206,160,373,327,6992,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2165,963,88,26.2,26.2,76.8
2556,48,71,Chambers,TX,28411,7.0,10.6,5.5,1.4,23.2,31.0,10.4,4235,855,585,1493,1243,1144553,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4021,1815,338,10.6,7.0,75.7
2557,48,73,Cherokee,TX,48464,9.3,13.7,6.5,0.9,18.8,36.0,18.8,9836,1147,1524,2522,2040,55249,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,19.0,-1111.1,-1111.1,3.0,9215,5705,1012,45.4,22.7,75.0
2558,48,75,Childress,TX,7676,7.4,11.5,8.0,0.6,14.6,12.1,20.2,1747,168,179,427,365,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1152,1054,133,91.2,26.1,75.2
2559,48,77,Clay,TX,11287,6.3,10.1,5.7,1.1,14.3,28.5,-1111.1,1539,238,422,625,481,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1506,1321,158,26.6,0.0,75.0
2560,48,79,Cochran,TX,3289,8.5,12.4,10.5,1.3,29.4,32.3,-1111.1,727,97,76,164,148,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,991,536,69,0.0,0.0,76.5
2561,48,81,Coke,TX,3612,5.2,12.7,9.5,1.5,33.4,38.2,-1111.1,629,68,102,197,162,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,645,715,62,0.0,0.0,76.0
2562,48,83,Coleman,TX,8665,7.8,13.1,8.7,0.8,16.5,29.4,15.5,1728,204,232,472,355,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1849,1983,244,34.6,23.1,75.4
2563,48,85,Collin,TX,659457,7.5,12.6,1.5,2.9,16.1,11.5,7.5,34653,15186,11713,33815,27037,379019,89.6,-1111.1,-1111.1,-1111.1,79.7,17.1,79.7,20.5,3.3,63811,27487,3537,86.4,27.3,79.7
2564,48,87,Collingsworth,TX,2968,7.7,12.3,8.9,-1111.1,15.7,60.3,-1111.1,557,74,95,157,127,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,630,591,59,0.0,33.7,75.2
2565,48,89,Colorado,TX,20736,7.1,12.6,8.1,1.2,19.5,30.8,11.7,4147,447,464,1106,917,7257,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7.5,3464,3448,327,67.5,28.9,76.3
2566,48,91,Comal,TX,96018,6.5,12.0,4.8,2.2,15.1,19.9,9.3,10306,1986,2480,5177,4117,65505,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,26.0,84.0,-1111.1,8.4,11396,12430,1432,67.7,36.5,78.8
2567,48,93,Comanche,TX,13709,7.1,14.7,7.4,1.4,19.1,30.2,14.7,2732,302,378,736,579,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,3036,2510,276,51.1,21.9,76.0
2568,48,95,Concho,TX,3735,7.6,13.7,6.0,-1111.1,22.9,-1111.1,-1111.1,1117,84,135,225,173,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,547,459,85,0.0,26.8,75.4
2569,48,97,Cooke,TX,38847,8.1,15.3,5.9,1.6,14.6,29.5,11.3,5176,810,1081,2035,1690,37799,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6.4,5708,5001,615,30.9,20.6,76.3
2570,48,99,Coryell,TX,75802,7.5,14.6,3.3,1.2,14.4,17.3,11.1,8363,1630,1287,3914,3733,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,18.3,91.4,-1111.1,9.8,10293,4671,779,11.9,21.1,76.7
2571,48,101,Cottle,TX,1746,11.9,14.9,8.9,-1111.1,24.6,-1111.1,-1111.1,419,47,53,96,70,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,420,418,34,0.0,0.0,77.0
2572,48,103,Crane,TX,3837,3.7,12.4,6.5,0.3,16.9,-1111.1,-1111.1,723,86,134,192,168,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,638,437,70,26.1,26.1,75.3
2573,48,105,Crockett,TX,3934,7.0,10.9,10.5,0.9,33.7,29.7,-1111.1,964,82,82,208,171,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,828,506,61,0.0,25.4,76.9
2574,48,107,Crosby,TX,6686,9.6,15.6,13.5,0.2,27.0,30.3,-1111.1,1557,166,219,333,281,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1753,1006,134,29.9,15.0,75.4
2575,48,109,Culberson,TX,2627,8.0,12.3,10.9,-1111.1,28.8,32.2,-1111.1,688,74,90,131,115,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,856,302,42,0.0,38.1,77.9
2576,48,111,Dallam,TX,6174,8.6,12.0,7.8,1.0,27.9,37.2,-1111.1,1310,114,112,304,258,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1404,1156,112,64.8,32.4,77.3
